Scheme,Priority,Run,Batch,Time,Runtime
FS,1,44,B5,312.6993339974433,66.64988603966718
FS,1,44,B4,312.728118035011,16.11498934876854
FS,1,44,B3,322.1429600380361,36.02730947937529
FS,1,44,B5,322.1748599316925,68.59952383188696
FS,1,44,B4,322.2085169982165,18.01845273405521
FS,1,44,B3,322.2315439488739,30.133664872586934
FS,1,44,B5,322.2572129452601,36.63369996539911
FS,1,44,B4,322.2775849280879,13.72999217017869
FS,1,44,B5,322.30151898693293,44.19938650155945
FS,1,44,B4,330.93107398599386,18.736794430419103
FS,1,44,B4,330.96388704143465,24.620650438764862
FS,1,44,B3,337.7592919860035,22.42820379444601
FS,1,44,B5,337.79395394958556,51.83143028226971
FS,1,44,B3,337.8221549792215,28.056123306982737
FS,1,44,B3,337.84754399675876,28.356918708207285
FS,1,44,B4,344.2714449483901,12.206329068084333
FS,1,44,B4,344.317095936276,15.937145284705664
FS,1,44,B2,344.344982993789,28.983804394609788
FS,1,44,B4,344.3765250267461,25.88773037715462
FS,1,44,B2,353.9869770174846,62.19671004088703
FS,1,44,B2,354.02027203235775,54.86695709429142
FS,1,44,B4,354.0684609906748,5.601991943190669
FS,1,44,B3,354.0990879992023,21.6369133488814
FS,1,44,B4,354.1295010363683,18.78533767193106
FS,1,44,B4,365.8051339443773,34.277350255241416
FS,1,44,B5,365.84416194818914,36.38854720624929
FS,1,44,B3,365.8833629451692,21.830267695434358
FS,1,44,B3,365.9149119630456,20.27963894481283
FS,1,44,B4,365.94587296713144,15.563171715568133
FS,1,44,B4,365.97082403022796,8.204430147050546
FS,1,44,B4,365.99745403509587,17.599011340851
FS,1,44,B2,366.02191999554634,68.76938146116036
FS,1,44,B5,366.0493310308084,38.61471978853782
FS,1,44,B3,366.07225297484547,17.51202478930791
FS,1,44,B3,366.7873579543084,10.69104879609323
FS,1,44,B5,366.8119090143591,50.19077630945437
FS,1,44,B5,374.1393650416285,43.31439903962488
FS,1,44,B3,374.17533400002867,43.7864280370653
FS,1,44,B4,374.21435595024377,5.1150474437015525
FS,1,44,B4,374.2436319589615,11.620639501875182
FS,1,44,B4,374.63663204107434,8.115171007020948
FS,1,44,B5,381.07295194640756,37.18166661127153
FS,1,44,B4,381.1031120130792,5.1473145629102515
FS,1,44,B4,381.1321189859882,8.853241280885229
FS,1,44,B4,381.2384819611907,6.394523949712012
FS,1,44,B4,389.22100397758186,11.283845843367867
FS,1,44,B2,389.2566569847986,18.372627014818423
FS,1,44,B4,389.29382897913456,16.12483732116666
FS,1,44,B3,389.3263239879161,16.73242135066157
FS,1,44,B1,399.11749796010554,110.50669206174398
FS,1,44,B5,399.15258600376546,29.885709250911948
FS,1,44,B5,399.18104198295623,26.27312536608835
FS,1,44,B1,399.2087059887126,84.97087329219026
FS,1,44,B2,399.24180996604264,48.24221042776387
FS,1,44,B3,399.2708580335602,31.629986522055237
FS,1,44,B1,399.3896599858999,151.01558683994438
FS,1,44,B5,411.77374799735844,24.18681525904922
FS,1,44,B3,411.819934961386,15.15279915667471
FS,1,44,B3,411.84996196534485,20.369454668178694
FS,1,44,B1,411.8769889464602,142.512457095211
FS,1,44,B4,411.8981339270249,20.796442900557317
FS,1,44,B3,417.24822693504393,37.18977528298165
FS,1,44,B2,417.27539093699306,108.5816732812604
FS,1,44,B5,417.2992389649153,43.243712080925235
FS,1,44,B2,417.3218850046396,56.12523254695053
FS,1,44,B5,418.0192289641127,42.856628946173366
FS,1,44,B3,424.73321803845465,43.22218015570313
FS,1,44,B5,424.7653370257467,21.84749532966135
FS,1,44,B5,424.7972739394754,32.11285160640722
FS,1,44,B3,424.8281189939007,20.82507156257796
FS,1,44,B3,424.85403502359986,49.05028588194668
FS,1,44,B2,424.8790550045669,28.682734149432683
FS,1,44,B2,433.4229789674282,26.79422979300829
FS,1,44,B3,433.4562619915232,8.790188463633624
FS,1,44,B3,433.55551501736045,15.029908108914968
FS,1,44,B2,433.58444096520543,49.49103376470248
FS,1,44,B5,443.46873403992504,35.48113176693742
FS,1,44,B2,443.50600393954664,81.19627225594907
FS,1,44,B3,443.63709003664553,17.683865656398428
FS,1,44,B3,449.58272797521204,18.803349620099706
FS,1,44,B5,455.64835402183235,28.41838857684447
FS,1,44,B3,455.6941129267216,25.017110581762
FS,1,44,B5,455.7312559336424,35.24338955069936
FS,1,44,B2,462.3090319801122,37.883437907809316
FS,1,44,B5,462.3501809546724,40.763010393177105
FS,1,44,B3,462.38412195816636,25.996146785220184
FS,1,44,B3,462.4178319936618,35.093530127151496
FS,1,44,B2,472.18438098207116,36.388128815732735
FS,1,44,B3,472.2379370359704,28.316933456503943
FS,1,44,B3,472.28343796450645,16.771828910968274
FS,1,44,B2,472.31581900268793,47.97975532244746
FS,1,44,B1,472.34470199327916,67.0783587752976
FS,1,44,B5,472.3681060131639,23.29019908494357
FS,1,44,B5,472.3953759530559,36.275474718938455
FS,1,44,B3,481.18395800702274,13.49402966942234
FS,1,44,B3,481.23385198414326,28.310538098415
FS,1,44,B2,481.27293796278536,43.822070986456936
FS,1,44,B3,490.75103097129613,22.507311160222855
FS,1,44,B1,490.80415593925864,81.23657735844911
FS,1,44,B3,490.8422710141167,15.899399011101615
FS,1,44,B1,499.24137094058096,70.40201959239143
FS,1,44,B3,499.2793339770287,32.95252864019042
FS,1,44,B5,499.3122349260375,33.289026126261604
FS,1,44,B3,499.3396869394928,14.182902300719304
FS,1,44,B3,508.0720139667392,35.14737826374586
FS,1,44,B5,508.1165819428861,39.23090045881855
FS,1,44,B5,508.16172594204545,80.88615912924145
FS,1,44,B2,508.19287297781557,60.43541303500609
FS,1,44,B5,508.2257039612159,32.528444335416815
FS,1,44,B2,508.2549989456311,36.81631238516753
FS,1,44,B3,516.8238580226898,19.389807915730557
FS,1,44,B3,516.8666549725458,13.3800501945688
FS,1,44,B1,516.8961329618469,211.27878052960187
FS,1,44,B3,516.9288109755144,24.72656397835516
FS,1,44,B5,523.4877859475091,47.66999884514978
FS,1,44,B1,523.5409539891407,114.58909177048119
FS,1,44,B2,530.7366999331862,51.27530766179576
FS,1,44,B3,530.7701010024175,24.078436904791555
FS,1,44,B3,539.2819059779868,16.032082098356934
FS,1,44,B3,539.3461929634213,16.25495591053841
FS,1,44,B1,539.396472973749,60.83617519963879
FS,1,44,B2,539.4365779357031,59.11150824411944
FS,1,44,B1,539.4705729559064,155.29098888229493
FS,1,44,B5,539.5923359319568,82.2175667848578
FS,1,44,B3,539.624479948543,19.910701183777853
FS,1,44,B5,548.6339599592611,48.827240709975
FS,1,44,B2,548.6771139549091,57.68777030896884
FS,1,44,B3,548.7842570291832,14.565566625090002
FS,1,44,B5,559.7920939326286,44.06254080085522
FS,1,44,B3,559.8504330264404,22.596255222961307
FS,1,44,B5,559.8864200292155,48.62089147014416
FS,1,44,B2,559.9121869308874,42.041844974901025
FS,1,44,B5,559.9410940194502,30.141600771935064
FS,1,44,B3,572.3827199544758,25.03358059266633
FS,1,44,B3,572.4535739282146,54.57791084447811
FS,1,44,B1,572.5054439390078,149.66343045336708
FS,1,44,B3,572.5381929660216,77.82955498103718
FS,1,44,B2,572.5723459618166,57.268659237318815
FS,1,44,B3,572.6014820393175,28.464697933832117
FS,1,44,B3,579.8469770234078,14.916373801094643
FS,1,44,B1,579.9126119818538,83.67692302917109
FS,1,44,B3,579.9532589735463,34.13262718088098
FS,1,44,B3,579.9850330222398,25.104197685135752
FS,1,44,B5,586.8747709318995,72.21850201128429
FS,1,44,B3,598.3182929921895,16.48802157884499
FS,1,44,B2,598.3779799425974,157.27053779983405
FS,1,44,B3,603.9804669562727,19.85948387449382
FS,1,44,B3,604.0323990164325,17.302554252490722
FS,1,44,B5,604.0684840409085,27.166803386669674
FS,1,44,B5,604.1097979759797,39.04013586894751
FS,1,44,B1,604.1444620350376,62.35958997371736
FS,1,44,B3,604.1786989662796,29.430826906485734
FS,1,44,B5,604.2097519384697,55.11127134814286
FS,1,44,B5,604.2437059804797,41.40541678580428
FS,1,44,B5,604.2752680368721,56.089802041470186
FS,1,44,B3,604.3003050144762,23.747443233495815
FS,1,44,B3,604.4390089809895,43.467741062659144
FS,1,44,B5,611.2454700050876,45.90398748014763
FS,1,44,B5,611.2882639281452,45.50054773642572
FS,1,44,B3,624.0345269907266,38.56639086606124
FS,1,44,B3,624.1067060036585,18.102306020615202
FS,1,44,B3,624.1557309404016,17.603640180790794
FS,1,44,B3,624.285685014911,43.99403342922507
FS,1,44,B1,633.0075060250238,74.68828181355236
FS,1,44,B1,633.0840819282457,126.3783573103841
FS,1,44,B5,641.4825780084357,28.08503780078334
FS,1,44,B1,641.5310229640454,61.95087546263593
FS,1,44,B5,641.5794349741191,26.328475054600414
FS,1,44,B1,641.6239129612222,113.07324776668644
FS,1,44,B5,650.1077050343156,35.01167042788179
FS,1,44,B3,650.1796010416001,20.108595794722635
FS,1,44,B5,650.2275899983943,41.03139349786259
FS,1,44,B3,650.2779070287943,42.07652894062722
FS,1,44,B3,650.3112179925665,22.287408242478534
FS,1,44,B3,650.3464250126854,42.887058238907535
FS,1,44,B3,650.373670971021,43.31780513665492
FS,1,44,B5,650.41000302881,28.45932226988773
FS,1,44,B3,650.4401470301673,34.76311767212842
FS,1,44,B3,650.6743979407474,25.95711146956588
FS,1,44,B5,666.375078028068,55.072094985293475
FS,1,44,B1,666.4264689898118,80.9470605354003
FS,1,44,B5,666.4668039884418,74.29307282704528
FS,1,44,B3,666.5054110344499,35.15080366414715
FS,1,44,B3,666.615578928031,15.143198814628976
FS,1,44,B1,677.4102300405502,151.957283031215
FS,1,44,B3,677.4538320023566,21.932276497251596
FS,1,44,B5,677.4891220266,28.77383839508176
FS,1,44,B1,677.5158169912174,69.18440331667507
FS,1,44,B3,677.5411849375814,18.179619721552946
FS,1,44,B3,677.5638490216807,25.05244423500464
FS,1,44,B3,677.5863280054182,18.251695663734058
FS,1,44,B5,686.254255939275,68.30446153740264
FS,1,44,B3,686.3331749336794,18.464866525322787
FS,1,44,B3,692.473771981895,36.561270387749865
FS,1,44,B1,692.5139320082963,82.68964922016492
FS,1,44,B3,692.544701974839,34.59796287781552
FS,1,44,B5,700.1377859851345,38.76970093019198
FS,1,44,B3,700.1665059942752,28.60870030681376
FS,1,44,B5,700.200782972388,31.90756374360206
FS,1,44,B5,700.2277260180563,38.84596470075945
FS,1,44,B3,700.2554229693487,17.504390566876648
FS,1,44,B3,700.8963129483163,19.3332479500095
FS,1,44,B5,700.9198770392686,32.316589436626444
FS,1,44,B5,709.8603410413489,57.56838221816294
FS,1,44,B1,709.9220430245623,63.159628100804625
FS,1,44,B5,709.9659569794312,48.46078171559341
FS,1,44,B3,718.4990459354594,18.834545857248667
FS,1,44,B3,718.5470239492133,35.842141205792316
FS,1,44,B3,718.5875700088218,27.46925054970886
FS,1,44,B3,718.6250989325345,31.418601407798153
FS,1,44,B3,718.6777510214597,20.674225241592488
FS,1,44,B1,724.6467659715563,183.1052079138564
FS,1,44,B3,724.6881989995018,18.578745047689175
FS,1,44,B5,735.3902829345316,25.589397410718853
FS,1,44,B3,735.4304590262473,12.23917506311172
FS,1,44,B3,735.4586860165,25.45393903820616
FS,1,44,B5,735.5722789652646,26.44887585432437
FS,1,44,B5,742.5782469799742,34.63297459184275
FS,1,44,B5,742.608961998485,46.24716084282315
FS,1,44,B1,742.63744300697,56.04777028716715
FS,1,44,B5,748.7010390032083,64.71361234622637
FS,1,44,B3,748.7618490122259,22.04108607372092
FS,1,44,B3,748.952399007976,27.504770440427187
FS,1,44,B5,749.0923559525982,45.470003502996384
FS,1,44,B3,761.1844720086083,17.96716774038518
FS,1,44,B3,761.237361934036,37.41096622395029
FS,1,44,B1,761.2981699639931,119.72552355640924
FS,1,44,B5,761.337292031385,41.24677281715377
FS,1,44,B3,761.3633719738573,53.56335102458362
FS,1,44,B3,761.7200990207493,24.01532215008696
FS,1,44,B3,769.3671649321914,44.7346921128063
FS,1,44,B3,769.4142500404269,21.419128398482254
FS,1,44,B3,769.4480959326029,35.259283371376355
FS,1,44,B1,769.4763949839398,123.72549022253595
FS,1,44,B5,777.3821250302717,34.28551677551754
FS,1,44,B3,777.4185070302337,24.225824496620962
FS,1,44,B3,777.4474000325426,20.534426876958975
FS,1,44,B5,788.810541969724,38.805464490388204
FS,1,44,B3,788.8497649691999,24.959668919980697
FS,1,44,B3,788.8865630375221,13.401988119844303
FS,1,44,B3,799.6627009706572,31.764429443389997
FS,1,44,B3,799.7259750263765,16.72460067946077
FS,1,44,B5,799.7615609783679,44.95870688772925
FS,1,44,B5,799.7977689374238,53.77810687625578
FS,1,44,B5,799.8309800168499,86.53360562817565
FS,1,44,B1,799.8550540069118,72.50793345215723
FS,1,44,B1,799.8932410264388,110.91620717107709
FS,1,44,B3,799.9331889441237,27.629285970964816
FS,1,44,B5,800.0047779642045,54.31753126059935
FS,1,44,B1,800.0431329710409,97.48280332129626
FS,1,44,B5,800.1684079645202,28.719507377428908
FS,1,44,B3,800.2147829392925,29.91750912032408
FS,1,44,B3,811.8767619598657,33.47421042938421
FS,1,44,B3,811.9488189695403,25.982079239938063
FS,1,44,B3,812.0016099419445,34.75096009902116
FS,1,44,B5,812.0364210335538,61.252340028521814
FS,1,44,B3,812.0770149398595,22.87649915784686
FS,1,44,B1,812.4787589767948,178.9035818890883
FS,1,44,B3,823.0838159797713,16.479517546303995
FS,1,44,B3,823.1368259293959,15.322611909097473
FS,1,44,B3,823.1807840056717,15.525687040896763
FS,1,44,B3,823.2128670206293,50.947520949546984
FS,1,44,B3,823.2456609839574,19.095153588817357
FS,1,44,B1,823.2781289843842,154.1334371017891
FS,1,44,B3,830.5061339633539,24.431875645019147
FS,1,44,B5,830.5678309407085,64.47588556261714
FS,1,44,B5,830.6571990251541,49.821400551949225
FS,1,44,B3,830.7136859511957,35.69334829208779
FS,1,44,B3,830.8591769309714,26.270747765807446
FS,1,44,B3,830.8898539980873,27.421920149352008
FS,1,44,B3,837.9283120157197,17.529139870140405
FS,1,44,B3,837.9655069438741,23.59550880643296
FS,1,44,B3,844.412500038743,36.278017045559615
FS,1,44,B3,844.4467009976506,14.491481127502892
FS,1,44,B3,853.0611569294706,13.111813852499024
FS,1,44,B5,853.0959649942815,56.015116025361806
FS,1,44,B3,853.1270410167053,32.0093633724985
FS,1,44,B3,853.1571229686961,25.389018015101765
FS,1,44,B5,853.18025900051,47.433169874983456
FS,1,44,B3,853.2025519525632,30.530034546538193
FS,1,44,B3,853.2246809918433,38.189393091326345
FS,1,44,B3,853.2449540216476,43.52908499108862
FS,1,44,B3,861.5764860296622,42.81353255443423
FS,1,44,B5,861.6199860116467,57.79684195350517
FS,1,44,B3,867.0855780364946,22.233862954785767
FS,1,44,B3,867.1303979353979,36.87337737487207
FS,1,44,B3,867.2523689456284,33.1329385867658
FS,1,44,B3,867.2756740124896,29.9528910274643
FS,1,44,B3,867.3038949491456,27.208427414663397
FS,1,44,B3,867.3293050378561,38.66531278312779
FS,1,44,B3,867.3528470098972,52.60723250728351
FS,1,44,B3,867.3775129718706,21.5113433222891
FS,1,44,B3,873.5917629674077,42.42456679883611
FS,1,44,B3,873.636906966567,35.95045950578699
FS,1,44,B3,873.6758379964158,17.671491563580553
FS,1,44,B1,873.7097859848291,161.09798254878592
FS,1,44,B3,879.2792439926416,18.825741618514016
FS,1,44,B3,879.3175329919904,40.85110952471441
FS,1,44,B3,879.3466549832374,43.741167112583796
FS,1,44,B3,879.3872999958694,22.158001517681228
FS,1,44,B3,879.4145720312372,24.084389381665748
FS,1,44,B3,880.3194139618427,49.057386480019254
FS,1,44,B3,881.6325479419902,32.91919818453394
FS,1,44,B3,885.057050967589,27.4504258830484
FS,1,44,B3,887.7194619271904,33.976643013481656
FS,1,44,B3,887.751737027429,29.472868024048623
FS,1,44,B3,893.8147180015221,22.734646917242703
FS,1,44,B3,898.6438990104944,41.44076475799841
FS,1,44,B3,905.4123759269714,34.20490603244231
FS,1,44,B3,913.3235609624535,44.87144288627075
FS,1,45,B4,14.90693201776594,11.32940033681196
FS,1,45,B4,14.95869003701955,9.91309343290565
FS,1,45,B4,14.99717601109296,10.26061506616685
FS,1,45,B4,15.0299429660663,6.406593904847472
FS,1,45,B4,15.071355039253831,6.583439193747352
FS,1,45,B3,31.273572938516736,21.643313035613513
FS,1,45,B4,31.32166003342718,12.649579244887647
FS,1,45,B3,31.35350695811212,18.74316285746777
FS,1,45,B4,31.380843021906912,8.465364939514187
FS,1,45,B4,31.403023982420564,11.042698535123755
FS,1,45,B4,31.719443970359862,14.692772647922215
FS,1,45,B5,31.745914020575583,28.688668871986092
FS,1,45,B3,31.97547304444015,30.109802687633845
FS,1,45,B2,40.02896195743233,32.528774768070626
FS,1,45,B3,40.45930004213005,33.682303143396865
FS,1,45,B2,40.4979590093717,35.8316961430291
FS,1,45,B4,40.54318799171597,7.4661599692832175
FS,1,45,B4,40.58356897439808,18.606699930368027
FS,1,45,B3,40.62067298218608,34.434646382054964
FS,1,45,B5,40.719295968301594,36.50627070405716
FS,1,45,B5,51.378897042013705,41.98051810547345
FS,1,45,B3,51.43191502429545,14.876726692724208
FS,1,45,B4,51.47272301837802,13.807353502879222
FS,1,45,B4,51.508132950402796,16.67162082293151
FS,1,45,B1,51.53757403604686,46.9796394476497
FS,1,45,B5,51.568245980888605,46.27500006789171
FS,1,45,B4,51.596142002381384,9.937996302832762
FS,1,45,B4,51.62518995348364,9.142040826701084
FS,1,45,B2,51.65371799375862,38.84547902195503
FS,1,45,B4,58.75512701459229,21.865374293149987
FS,1,45,B1,58.790914015844464,47.88830270866664
FS,1,45,B5,58.82591102272272,49.58777776817737
FS,1,45,B3,58.869060943834484,19.567511597848604
FS,1,45,B3,68.05285101290792,24.4990490621965
FS,1,45,B4,68.13483603764325,12.515418686660208
FS,1,45,B4,68.1883170036599,10.129683776619759
FS,1,45,B4,68.22316104080528,11.16170437157046
FS,1,45,B4,75.06560697220266,15.449234177825874
FS,1,45,B3,75.13501599896699,38.78534423178138
FS,1,45,B4,75.19306300673634,10.348604527424934
FS,1,45,B4,75.24088094942272,6.195171882783264
FS,1,45,B2,75.2802980132401,73.13751067147977
FS,1,45,B5,81.4304129453376,45.59105610135888
FS,1,45,B5,81.47541002836078,23.71636851153919
FS,1,45,B2,81.61268895491958,79.58224452754777
FS,1,45,B3,81.63770497776568,28.724226174980924
FS,1,45,B3,81.67086495086551,39.721629077648686
FS,1,45,B3,81.70580200385302,22.57047933094253
FS,1,45,B4,91.22758300509304,7.636773986121772
FS,1,45,B4,91.26900904811919,18.367077332689334
FS,1,45,B4,91.30768093746156,18.61259411305718
FS,1,45,B4,91.33990004193038,13.799526797309682
FS,1,45,B4,91.36687393765897,14.714984283626128
FS,1,45,B3,91.39591397251934,14.505602762623976
FS,1,45,B2,91.5073009673506,49.17439498009874
FS,1,45,B4,100.87693994864821,8.746497474101371
FS,1,45,B1,100.92056798748672,94.11630180606237
FS,1,45,B2,100.95671901945025,54.882824373032456
FS,1,45,B3,100.98887095227838,12.267820253284356
FS,1,45,B5,101.01620201021433,38.9863587108685
FS,1,45,B4,101.50101804174483,9.247217369515282
FS,1,45,B5,108.19649102631956,60.07483451522733
FS,1,45,B3,108.2474320428446,27.257006867242914
FS,1,45,B5,108.28261997085065,44.73196169547972
FS,1,45,B2,108.3166990429163,48.434908681634845
FS,1,45,B2,108.37019002065063,20.96984067651251
FS,1,45,B4,108.49894897546619,15.168276983160343
FS,1,45,B4,116.47192796226591,18.069822732634055
FS,1,45,B3,116.51078204158694,29.135236441933202
FS,1,45,B3,116.54805799480528,19.43994875986641
FS,1,45,B5,116.57686799298972,30.836750798996892
FS,1,45,B3,116.61130795255303,33.31208810187471
FS,1,45,B4,116.63083801977336,17.619902243643455
FS,1,45,B4,116.78695096634328,12.002910431547619
FS,1,45,B4,128.371033933945,10.332323972669919
FS,1,45,B4,128.42189997900277,20.28870757223859
FS,1,45,B4,128.46283800899982,18.540746580513648
FS,1,45,B3,138.16753902938217,24.92799323382051
FS,1,45,B4,138.21548700798303,14.895520890045342
FS,1,45,B3,138.25268996879458,29.558472184345625
FS,1,45,B2,138.28118704259396,39.59363189785727
FS,1,45,B1,138.30821600276977,129.98407011006697
FS,1,45,B4,138.33441701717675,7.430645349621037
FS,1,45,B4,138.36029695812613,12.055707725158344
FS,1,45,B2,138.38499796111137,25.592988564992325
FS,1,45,B1,138.41093401424587,78.14216396148682
FS,1,45,B4,138.75321694649756,9.707981488598799
FS,1,45,B4,139.48730297852308,9.619490023876205
FS,1,45,B5,139.52418800909072,57.57651529929691
FS,1,45,B4,150.83151997532696,8.781511804857034
FS,1,45,B3,150.87387803941965,28.3892044240742
FS,1,45,B2,150.91013396158814,70.63461694228474
FS,1,45,B2,150.94124793540686,46.97589761037344
FS,1,45,B2,150.97076899837703,32.20777930994212
FS,1,45,B1,150.99586895667017,82.29375684766842
FS,1,45,B3,151.02456393651664,24.39322128709857
FS,1,45,B4,158.04671496152878,12.684993430108602
FS,1,45,B4,158.0823860131204,12.857160106937336
FS,1,45,B4,158.11109903734177,14.662133658113268
FS,1,45,B1,158.1329209730029,148.69904962338745
FS,1,45,B5,158.15606201067567,46.84297017690156
FS,1,45,B3,167.64605802018195,41.778586913425414
FS,1,45,B5,167.70136903505772,54.07555292549854
FS,1,45,B3,167.7341900067404,23.661196033947547
FS,1,45,B4,167.76320594362915,7.529769420695518
FS,1,45,B3,167.7888260455802,14.802494523607539
FS,1,45,B4,167.8091089706868,9.36954647899486
FS,1,45,B5,175.82509201020002,26.072876665655976
FS,1,45,B1,175.86595099419355,68.74560854768637
FS,1,45,B3,175.90555199421942,19.3331135089703
FS,1,45,B2,175.9373090462759,31.86247673022309
FS,1,45,B4,175.96139397937804,26.73069497773983
FS,1,45,B3,187.16226203832775,15.747437267603443
FS,1,45,B3,187.20209901221097,41.49080010629665
FS,1,45,B3,187.23771604709327,15.012251167684884
FS,1,45,B4,187.27279198355973,23.704650015788463
FS,1,45,B4,187.2976969461888,22.24069984064461
FS,1,45,B4,187.32584198005497,11.652632410324285
FS,1,45,B5,187.41623999085277,78.55820454239735
FS,1,45,B4,187.44263297412544,17.690747779219738
FS,1,45,B2,187.4699320178479,46.945655975558694
FS,1,45,B5,198.40581202879548,35.16300899602581
FS,1,45,B4,198.45238397829235,17.555763492835496
FS,1,45,B2,198.48655094392598,41.55440136244937
FS,1,45,B4,198.52000195533037,4.383220479890072
FS,1,45,B2,198.5661069629714,43.60396151155424
FS,1,45,B3,198.59338994137943,16.544533125274985
FS,1,45,B4,208.42063904274255,14.017252621674173
FS,1,45,B5,208.47532199695706,83.21605943620875
FS,1,45,B4,208.51151703391224,14.149929665237021
FS,1,45,B3,208.53881700895727,20.052363208449652
FS,1,45,B3,220.5309789860621,16.925089853414587
FS,1,45,B4,220.58104898314923,27.15806232772985
FS,1,45,B1,220.6182120135054,78.68164475174527
FS,1,45,B4,220.6527580274269,9.477837009643581
FS,1,45,B4,220.70098400581628,20.539836129623538
FS,1,45,B4,220.72990098968148,12.80660450213024
FS,1,45,B5,220.75743495952338,41.27338060891807
FS,1,45,B3,220.86397104430944,32.036342820947226
FS,1,45,B3,228.9964830270037,51.199918845059535
FS,1,45,B5,229.0587369352579,31.06585827700877
FS,1,45,B2,229.10223004873842,47.66107668864354
FS,1,45,B2,229.1354089975357,36.12096313099824
FS,1,45,B5,229.16624799836427,26.322448614184623
FS,1,45,B1,229.19251304119825,80.22913689203847
FS,1,45,B4,229.30894093587995,18.77817741461881
FS,1,45,B4,229.33306300546974,6.757591043539412
FS,1,45,B4,235.8595150290057,9.575074022336713
FS,1,45,B3,235.89508200529963,44.11087178362518
FS,1,45,B4,235.9224739484489,10.969001113051755
FS,1,45,B2,235.94810697250068,80.81278248735738
FS,1,45,B1,235.96843099221587,73.88344413205719
FS,1,45,B4,235.98907701671124,9.38708267854916
FS,1,45,B4,242.12650896515697,7.223020771528354
FS,1,45,B3,242.16137803159654,29.862938019256756
FS,1,45,B5,242.19701101537794,60.29471138944579
FS,1,45,B4,249.40383597277105,6.726419542570836
FS,1,45,B3,249.45714604109526,21.687268836238953
FS,1,45,B4,249.4913199916482,16.18599767139878
FS,1,45,B2,255.80733502283692,53.1059061283217
FS,1,45,B5,255.84466999862343,31.41507316997244
FS,1,45,B2,255.87875302881002,47.43723495682422
FS,1,45,B5,256.01502996869385,46.51349520277875
FS,1,45,B3,263.72462103608996,16.735585308078644
FS,1,45,B3,263.7672210112214,30.485041049911487
FS,1,45,B4,263.8021180173382,23.141408180491833
FS,1,45,B4,263.8325709849596,11.409352142920042
FS,1,45,B5,263.86443502269685,30.788384231757323
FS,1,45,B1,263.89029901474714,105.49577424027424
FS,1,45,B3,263.9243829762563,32.38626636965092
FS,1,45,B4,263.95004999358207,18.829970289081317
FS,1,45,B4,273.30067101866007,20.21135150123342
FS,1,45,B3,273.3367730397731,31.044012178066925
FS,1,45,B5,273.3694299822673,36.375943480500716
FS,1,45,B4,273.3983109937981,28.957731327896944
FS,1,45,B1,281.54446894768625,102.16518846480221
FS,1,45,B4,281.58996894489974,11.112723388340916
FS,1,45,B5,281.8309769500047,35.434125319405545
FS,1,45,B4,287.6852849731222,18.613159287679874
FS,1,45,B2,287.7181899966672,52.006327320892254
FS,1,45,B5,293.6022400390357,26.18263765916664
FS,1,45,B3,293.64083893597126,36.533437732439694
FS,1,45,B4,293.6897330218926,14.450176858639045
FS,1,45,B2,293.71953499503434,33.09241572191229
FS,1,45,B5,293.74778002966195,31.794892558072128
FS,1,45,B3,293.7735429732129,24.733749984519005
FS,1,45,B4,293.80553495138884,9.03724681218455
FS,1,45,B2,293.83008601143956,48.817927429476015
FS,1,45,B4,293.86434401385486,23.465370370333066
FS,1,45,B3,300.8040610002354,28.634373028778693
FS,1,45,B1,300.8361590327695,65.55760438066699
FS,1,45,B2,300.8657390018925,39.98176896649923
FS,1,45,B4,300.8889330085367,22.981337906507978
FS,1,45,B3,300.91623100452125,19.788662290101655
FS,1,45,B3,308.16763697657734,35.60259670156381
FS,1,45,B4,308.1999809946865,11.019260870811141
FS,1,45,B4,308.22576698847115,7.7541923727449165
FS,1,45,B2,308.25598002411425,70.74352768662868
FS,1,45,B1,308.2754929782823,71.14026631885542
FS,1,45,B5,308.3002739585936,46.89258313370169
FS,1,45,B4,319.32714697904885,11.138332005347367
FS,1,45,B4,319.3589389557019,21.236669767372355
FS,1,45,B4,319.3912620190531,17.482034155688993
FS,1,45,B5,319.4163730368018,31.923288856425835
FS,1,45,B3,319.44254704285413,17.950096549000254
FS,1,45,B3,328.6258049774915,20.577666961539144
FS,1,45,B3,328.663039021194,19.920330117374732
FS,1,45,B4,328.6939070094377,15.4545120805481
FS,1,45,B4,328.72761494945735,16.974976194177795
FS,1,45,B4,328.83173401933163,9.1656027587726
FS,1,45,B1,334.9543899530545,21.94012593318463
FS,1,45,B4,334.98475595843047,10.399247705281663
FS,1,45,B2,335.0163430441171,21.523448873808313
FS,1,45,B2,335.04198503214866,32.5724209033546
FS,1,45,B3,335.0688139908016,24.98393809219498
FS,1,45,B1,335.09147504810244,47.38263046351063
FS,1,45,B3,335.118068032898,34.69277152246873
FS,1,45,B5,335.1401799591258,36.47435506641052
FS,1,45,B2,335.1598000153899,45.401979452003346
FS,1,45,B4,341.36140800546855,12.117771983095402
FS,1,45,B4,341.39508404769003,16.397333521448402
FS,1,45,B2,349.3260119576007,39.59185786462178
FS,1,45,B1,349.3738869437948,79.86477062234617
FS,1,45,B4,349.41220097243786,13.011001517986784
FS,1,45,B4,358.21128403767943,15.395433934157696
FS,1,45,B4,358.2560910144821,13.123824891050191
FS,1,45,B2,358.30150602851063,58.804329278008495
FS,1,45,B3,358.3330849651247,14.633879698941003
