deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.48125,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.6,1200.0
0.54375,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,0.8,1200.0
0.58125,26.9648420811,True,0.961154951328,0.95763119296,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,4.0,0.182600500181,0.198740356519,1.0,1200.0
0.0,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,0.0,1200.0
0.16875,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,0.2,1200.0
0.30625,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,0.4,1200.0
0.4125,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,0.6,1200.0
0.48125,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,0.8,1200.0
0.51875,320.821943045,True,0.756249461647,0.840844093457,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,5.0,0.417917972987,0.348065268424,1.0,1200.0
0.0,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.0,1200.0
0.0875,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.2,1200.0
0.16875,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.4,1200.0
0.2,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.6,1200.0
0.25,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,0.8,1200.0
0.28125,33.3284070492,True,0.718237823803,0.544469249135,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,5.0,0.424816844128,0.497379138925,1.0,1200.0
0.0,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,0.0,1200.0
0.1875,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,0.2,1200.0
0.375,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,0.4,1200.0
0.51875,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,0.6,1200.0
0.6375,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,0.8,1200.0
0.7,323.605587959,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,6.0,0.0,0.0,1.0,1200.0
