deadline_success_ratio,execution_time,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.04375,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,0.8,2400.0
0.065625,229.482239962,0.949878533077,0.978502139095,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,5.0,0.200657895282,0.0744939293333,1.0,2400.0
0.0126984126984,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,0.0,2400.0
0.498412698413,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,0.2,2400.0
0.704761904762,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,0.4,2400.0
0.755555555556,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,0.6,2400.0
0.780952380952,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,0.8,2400.0
0.8,2149.56334996,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,deadline,6.0,0.0,0.0,1.0,2400.0
0.0031746031746,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,0.0,2400.0
0.28253968254,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,0.2,2400.0
0.488888888889,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,0.4,2400.0
0.55873015873,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,0.6,2400.0
0.631746031746,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,0.8,2400.0
0.692063492063,2100.54507995,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,fair,6.0,0.0,0.0,1.0,2400.0
0.0031746031746,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,0.0,2400.0
0.32380952381,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,0.2,2400.0
0.603174603175,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,0.4,2400.0
0.688888888889,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,0.6,2400.0
0.736507936508,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,0.8,2400.0
0.774603174603,2210.71774602,1.0,1.0,1.0,1.0,4200.0,3846.0,315.0,300.0,saware,6.0,0.0,0.0,1.0,2400.0
0.003125,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,0.0,2400.0
0.571875,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,0.2,2400.0
0.809375,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,0.4,2400.0
0.86875,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,0.6,2400.0
0.903125,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,0.8,2400.0
0.9125,1765.02460289,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,7.0,0.0,0.0,1.0,2400.0
0.003125,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,0.0,2400.0
0.35,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,0.2,2400.0
0.490625,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,0.4,2400.0
0.540625,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,0.6,2400.0
0.615625,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,0.8,2400.0
0.68125,1853.16595006,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,7.0,0.0,0.0,1.0,2400.0
0.003125,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,0.0,2400.0
0.3875,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,0.2,2400.0
0.621875,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,0.4,2400.0
0.703125,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,0.6,2400.0
0.759375,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,0.8,2400.0
0.8,1790.14266396,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,7.0,0.0,0.0,1.0,2400.0
0.009375,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,0.0,2400.0
0.46875,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,0.2,2400.0
0.75,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,0.4,2400.0
0.871875,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,0.6,2400.0
0.925,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,0.8,2400.0
0.95,193.08612895,0.433526770868,0.997031307804,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,8.0,0.495541629486,0.0530225380459,1.0,2400.0
0.0,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,0.0,2400.0
0.003125,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,0.2,2400.0
0.021875,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,0.4,2400.0
0.071875,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,0.6,2400.0
0.203125,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,0.8,2400.0
0.415625,151.192816973,0.999390851589,0.944702428543,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,8.0,0.0207536367488,0.188368626795,1.0,2400.0
0.0,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,0.0,2400.0
0.021875,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,0.2,2400.0
0.0875,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,0.4,2400.0
0.15,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,0.6,2400.0
0.203125,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,0.8,2400.0
0.265625,197.032353878,0.564392487777,0.457290867533,1.0,0.0,4200.0,3880.0,320.0,300.0,saware,8.0,0.493413024619,0.490464097582,1.0,2400.0
0.01875,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,0.0,2400.0
0.50625,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,0.2,2400.0
0.809375,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,0.4,2400.0
0.915625,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,0.6,2400.0
0.946875,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,0.8,2400.0
0.978125,1649.58862996,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,deadline,9.0,0.0,0.0,1.0,2400.0
0.00625,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,0.0,2400.0
0.253125,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,0.2,2400.0
0.440625,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,0.4,2400.0
0.49375,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,0.6,2400.0
0.584375,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,0.8,2400.0
0.659375,1632.73762703,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,9.0,0.0,0.0,1.0,2400.0
0.009375,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,0.0,2400.0
0.31875,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,0.2,2400.0
0.5625,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,0.4,2400.0
0.69375,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,0.6,2400.0
0.775,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,0.8,2400.0
0.828125,1687.917027,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,9.0,0.0,0.0,1.0,2400.0
0.0,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,0.0,2400.0
0.25,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,0.2,2400.0
0.415625,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,0.4,2400.0
0.50625,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,0.6,2400.0
0.54375,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,0.8,2400.0
0.575,200.420881987,0.325274914089,0.864494420517,0.0,1.0,4200.0,3880.0,320.0,300.0,deadline,10.0,0.468460358727,0.341207070734,1.0,2400.0
0.0,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,0.0,2400.0
0.009375,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,0.2,2400.0
0.028125,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,0.4,2400.0
0.096875,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,0.6,2400.0
0.228125,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,0.8,2400.0
0.40625,146.126929045,1.0,0.971806890068,1.0,1.0,4200.0,3880.0,320.0,300.0,fair,10.0,0.0,0.121981797322,1.0,2400.0
0.0,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,0.0,2400.0
0.040625,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,0.2,2400.0
0.1625,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,0.4,2400.0
0.26875,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,0.6,2400.0
0.35,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,0.8,2400.0
0.434375,157.895447969,0.999118811133,0.994465241254,1.0,1.0,4200.0,3880.0,320.0,300.0,saware,10.0,0.0230306642469,0.0338057107375,1.0,2400.0
