deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.45625,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,0.2,1200.0
0.68125,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,0.4,1200.0
0.78125,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,0.6,1200.0
0.8375,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,0.8,1200.0
0.86875,62.3805410862,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,deadline,7.0,0.0,0.0,1.0,1200.0
0.0,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.0,1200.0
0.19375,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.2,1200.0
0.39375,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.4,1200.0
0.5125,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.6,1200.0
0.5625,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,0.8,1200.0
0.60625,57.1932311058,True,1.0,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,7.0,0.0,0.0,1.0,1200.0
0.0,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,0.0,1200.0
0.00625,60.163007021,True,0.997135998436,0.901105792221,1.0,1.0,2600.0,2440.0,160.0,200.0,fair,8.0,0.0459886123215,0.233993932191,0.2,1200.0
